"","id","cs","subject_nr","resp_format","cs_valence","us_valence","cs_id","prerating","prerating_RT","postrating","postrating_RT","vm","rkg","vm_RT","rkg_RT","vm_correct","im_resp","im_opt","im_RT","im_correct","PD_practice_runs","PD_practice_correct","pd_RT","pd_resp","pd_set","material","cstype","PDprac_correct","PDprac_errors","ec","ec_abs","imcor","vmcor","vmconf","pdset","Proportion.Set1","Proportion.pleasant","pd_correct","pdcor","explicit","expl","RK_practice_runs","RK_practice_correct","RKprac_correct","RKprac_errors","conf","vmpos"
"2989",74,"HM09.bmp","52","Exclusion","neutral","none","[cs_neutral_15]",8,3435,6,2676,"-2","K",1211,709,FALSE,NA,NA,NA,NA,"3","1",2525,"A_pos",2,"faces","neutral",TRUE,2,-2,NA,NA,0,2,2,0,1,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"2990",74,"HM13.bmp","52","Exclusion","neutral","none","[cs_neutral_16]",8,2058,9,2573,"1","G",2062,1247,FALSE,NA,NA,NA,NA,"3","1",4591,"A_neg",2,"faces","neutral",TRUE,2,1,NA,NA,0,1,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"2991",74,"HM22.bmp","52","Exclusion","positive","positive","[cs_positive_1]",2,3060,6,1795,"-2","G",2191,889,FALSE,6,"2374.jpg",4426,TRUE,"3","1",7564,"A_pos",2,"faces","negative",TRUE,2,4,4,1,0,2,2,0,1,TRUE,1,NA,NA,"0",TRUE,TRUE,0,"high",NA
"2992",74,"HM24.bmp","52","Exclusion","neutral","negative","[cs_neutral_17]",8,4888,4,1761,"-2","G",3058,1038,TRUE,3,"7023.jpg",5882,TRUE,"3","1",4435,"A_pos",2,"faces","neutral",TRUE,2,-4,4,1,1,2,2,0,1,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"2993",74,"HM26.bmp","52","Exclusion","negative","negative","[cs_negative_7]",13,3358,13,1966,"-3","R",4508,2189,TRUE,5,"2718.jpg",1918,TRUE,"3","1",2901,"M_neg",1,"faces","positive",TRUE,2,0,0,1,1,3,1,1,0,TRUE,1,TRUE,"TRUE","0",TRUE,TRUE,0,"high",NA
"2994",74,"HM35.bmp","52","Exclusion","neutral","positive","[cs_neutral_8]",7,2320,9,1622,"1","G",11545,2761,TRUE,1,"2025.jpg",8823,FALSE,"3","1",19260,"M_neg",1,"faces","neutral",TRUE,2,2,2,0,1,1,1,1,0,FALSE,0,FALSE,"FALSE","0",TRUE,TRUE,0,"low",NA
"2995",74,"HM36.bmp","52","Exclusion","neutral","none","[cs_neutral_9]",7,4519,12,1670,"-1","G",2938,664,FALSE,NA,NA,NA,NA,"3","1",3483,"A_pos",2,"faces","neutral",TRUE,2,5,NA,NA,0,1,2,0,1,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"2996",74,"HM40.bmp","52","Exclusion","positive","positive","[cs_positive_2]",2,3856,8,1963,"2","K",3512,1378,TRUE,8,"2217.jpg",3620,TRUE,"3","1",4979,"M_pos",1,"faces","negative",TRUE,2,6,6,1,1,2,1,1,1,TRUE,1,NA,NA,"0",TRUE,TRUE,0,"low",NA
"2997",74,"HM41.bmp","52","Exclusion","positive","negative","[cs_positive_7]",3,2410,5,2077,"-1","G",2974,944,TRUE,5,"6000.jpg",3936,TRUE,"3","1",3419,"A_pos",2,"faces","negative",TRUE,2,2,-2,1,1,1,2,0,1,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"2998",74,"HM43.bmp","52","Exclusion","neutral","positive","[cs_neutral_2]",6,2212,5,1713,"2","K",6875,2306,TRUE,6,"4559.jpg",4247,FALSE,"3","1",3303,"M_pos",1,"faces","neutral",TRUE,2,-1,-1,0,1,2,1,1,1,TRUE,1,NA,NA,"0",TRUE,TRUE,0,"low",NA
"2999",74,"HM44.bmp","52","Exclusion","neutral","negative","[cs_neutral_18]",8,4328,10,2134,"-2","R",2639,2153,TRUE,1,"7290.jpg",4326,TRUE,"3","1",8557,"M_neg",1,"faces","neutral",TRUE,2,2,-2,1,1,2,1,1,0,TRUE,1,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3000",74,"HM45.bmp","52","Exclusion","neutral","none","[cs_neutral_10]",7,3877,5,2238,"-1","G",1819,741,FALSE,NA,NA,NA,NA,"3","1",1767,"A_pos",2,"faces","neutral",TRUE,2,-2,NA,NA,0,1,2,0,1,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3001",74,"HW02.bmp","52","Exclusion","negative","negative","[cs_negative_9]",14,2264,15,3980,"-2","R",4675,2134,TRUE,7,"7079.jpg",1599,TRUE,"3","1",6075,"M_neg",1,"faces","positive",TRUE,2,1,-1,1,1,2,1,1,0,TRUE,1,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3002",74,"HW06.bmp","52","Exclusion","neutral","negative","[cs_neutral_19]",8,2620,7,2541,"3","R",3605,633,FALSE,8,"2682.jpg",3516,TRUE,"3","1",1825,"M_neg",1,"faces","neutral",TRUE,2,-1,1,1,0,3,1,1,0,TRUE,1,TRUE,"TRUE","0",TRUE,TRUE,0,"high",NA
"3003",74,"HW10.bmp","52","Exclusion","neutral","none","[cs_neutral_11]",7,2091,3,2391,"-2","G",1610,697,FALSE,NA,NA,NA,NA,"3","1",1758,"A_pos",2,"faces","neutral",TRUE,2,-4,NA,NA,0,2,2,0,1,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3004",74,"HW16.bmp","52","Exclusion","negative","negative","[cs_negative_8]",13,3287,12,1931,"-3","R",3563,1284,TRUE,7,"9472.jpg",5442,TRUE,"3","1",5094,"M_neg",1,"faces","positive",TRUE,2,-1,1,1,1,3,1,1,0,TRUE,1,TRUE,"TRUE","0",TRUE,TRUE,0,"high",NA
"3005",74,"HW17.bmp","52","Exclusion","positive","positive","[cs_positive_3]",2,4332,12,1892,"1","G",3837,1104,TRUE,4,"2005.jpg",2641,TRUE,"3","1",5072,"A_neg",2,"faces","negative",TRUE,2,10,10,1,1,1,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3006",74,"HW23.bmp","52","Exclusion","neutral","none","[cs_neutral_12]",7,7586,6,1424,"-3","R",1755,1392,FALSE,NA,NA,NA,NA,"3","1",3406,"A_neg",2,"faces","neutral",TRUE,2,-1,NA,NA,0,3,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3007",74,"HW25.bmp","52","Exclusion","neutral","positive","[cs_neutral_3]",6,2738,8,2397,"3","R",1314,889,TRUE,6,"4600.jpg",1417,TRUE,"3","1",1643,"M_pos",1,"faces","neutral",TRUE,2,2,2,1,1,3,1,1,1,TRUE,1,TRUE,"TRUE","0",TRUE,TRUE,0,"high",NA
"3008",74,"HW27.bmp","52","Exclusion","positive","negative","[cs_positive_8]",3,2253,4,1631,"-3","R",2471,5012,TRUE,1,"9110.jpg",2173,TRUE,"3","1",1723,"M_neg",1,"faces","negative",TRUE,2,1,-1,1,1,3,1,1,0,TRUE,1,TRUE,"TRUE","0",TRUE,TRUE,0,"high",NA
"3009",74,"HW28.bmp","52","Exclusion","negative","positive","[cs_negative_3]",12,2058,11,2171,"3","R",1482,1229,TRUE,2,"4275.jpg",1800,TRUE,"3","1",2033,"M_pos",1,"faces","positive",TRUE,2,-1,-1,1,1,3,1,1,1,TRUE,1,TRUE,"TRUE","0",TRUE,TRUE,0,"high",NA
"3010",74,"HW29.bmp","52","Exclusion","neutral","positive","[cs_neutral_4]",6,2665,8,1622,"-2","R",2324,2500,FALSE,3,"2034.jpg",3321,TRUE,"3","1",14235,"M_pos",1,"faces","neutral",TRUE,2,2,2,1,0,2,1,1,1,TRUE,1,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3011",74,"HW30.bmp","52","Exclusion","neutral","positive","[cs_neutral_5]",6,2739,7,1962,"-1","G",1987,1376,FALSE,4,"1313.jpg",1694,TRUE,"3","1",4330,"M_neg",1,"faces","neutral",TRUE,2,1,1,1,0,1,1,1,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3012",74,"HW32.bmp","52","Exclusion","negative","none","[cs_negative_4]",12,2334,11,1973,"1","G",1968,1996,FALSE,NA,NA,NA,NA,"3","1",2243,"A_neg",2,"faces","positive",TRUE,2,-1,NA,NA,0,1,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3013",74,"HW33.bmp","52","Exclusion","neutral","positive","[cs_neutral_6]",6,3484,5,1757,"-3","K",1610,1127,FALSE,5,"4503.jpg",7363,FALSE,"3","1",5301,"M_neg",1,"faces","neutral",TRUE,2,-1,-1,0,0,3,1,1,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3014",74,"HW36.bmp","52","Exclusion","neutral","positive","[cs_neutral_1]",5,4250,2,1683,"-3","R",1797,1098,FALSE,2,"2579.jpg",5969,FALSE,"3","1",11641,"A_pos",2,"faces","neutral",TRUE,2,-3,-3,0,0,3,2,0,1,TRUE,1,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3015",74,"HW37.bmp","52","Exclusion","neutral","negative","[cs_neutral_20]",8,3075,4,1364,"-1","G",2638,1592,TRUE,1,"1270.jpg",2484,TRUE,"3","1",3526,"A_pos",2,"faces","neutral",TRUE,2,-4,4,1,1,1,2,0,1,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3016",74,"HW38.bmp","52","Exclusion","neutral","negative","[cs_neutral_21]",8,4097,5,3889,"-2","K",1463,1554,TRUE,8,"9080.jpg",7561,TRUE,"3","1",3118,"M_neg",1,"faces","neutral",TRUE,2,-3,3,1,1,2,1,1,0,TRUE,1,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3017",74,"HW39.bmp","52","Exclusion","positive","none","[cs_positive_4]",2,3099,4,1869,"-2","G",5193,1668,FALSE,NA,NA,NA,NA,"3","1",3167,"M_neg",1,"faces","negative",TRUE,2,2,NA,NA,0,2,1,1,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3018",74,"HW40.bmp","52","Exclusion","negative","none","[cs_negative_5]",12,2721,11,1499,"2","G",2051,888,FALSE,NA,NA,NA,NA,"3","1",2254,"A_neg",2,"faces","positive",TRUE,2,-1,NA,NA,0,2,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3019",74,"HW41.bmp","52","Exclusion","negative","none","[cs_negative_6]",12,2437,12,1667,"1","G",2217,828,FALSE,NA,NA,NA,NA,"3","1",2562,"A_neg",2,"faces","positive",TRUE,2,0,NA,NA,0,1,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3020",74,"HW42.bmp","52","Exclusion","positive","negative","[cs_positive_9]",3,2914,4,3759,"-3","R",1650,2540,TRUE,1,"2110.jpg",1304,TRUE,"3","1",2177,"M_neg",1,"faces","negative",TRUE,2,1,-1,1,1,3,1,1,0,TRUE,1,TRUE,"TRUE","0",TRUE,TRUE,0,"high",NA
"3021",74,"HW45.bmp","52","Exclusion","neutral","positive","[cs_neutral_7]",6,7314,6,2338,"-2","R",3102,1378,FALSE,5,"2055.2.jpg",4286,TRUE,"3","1",4082,"M_neg",1,"faces","neutral",TRUE,2,0,0,1,0,2,1,1,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3022",74,"HW47.bmp","52","Exclusion","neutral","negative","[cs_neutral_22]",8,3129,8,1766,"-3","R",1443,707,TRUE,4,"2810.jpg",4154,TRUE,"3","1",4196,"M_neg",1,"faces","neutral",TRUE,2,0,0,1,1,3,1,1,0,TRUE,1,TRUE,"TRUE","0",TRUE,TRUE,0,"high",NA
"3023",74,"HW48.bmp","52","Exclusion","negative","positive","[cs_negative_1]",11,2729,11,2511,"1","G",2889,1463,TRUE,7,"4510.jpg",3545,TRUE,"3","1",2450,"M_neg",1,"faces","positive",TRUE,2,0,0,1,1,1,1,1,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3024",74,"HW49.bmp","52","Exclusion","neutral","none","[cs_neutral_13]",7,5331,6,2138,"-1","G",4804,1688,FALSE,NA,NA,NA,NA,"3","1",1641,"A_pos",2,"faces","neutral",TRUE,2,-1,NA,NA,0,1,2,0,1,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3025",75,"10.png","53","Exclusion","positive","negative","[cs_positive_7]",5,3068,9,2013,"2","G",27190,578,FALSE,8,"Skinhead 1.jpg",8445,FALSE,"3","0",5730,"A_pos",2,"gogos","negative",FALSE,4,4,-4,0,0,2,2,0,1,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3026",75,"100.png","53","Exclusion","neutral","positive","[cs_neutral_4]",13,3585,10,2898,"2","G",1698,729,TRUE,8,"Celebration 1.jpg",9214,TRUE,"3","0",4093,"A_pos",2,"gogos","neutral",FALSE,4,-3,-3,1,1,2,2,0,1,TRUE,1,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3027",75,"15.png","53","Exclusion","positive","positive","[cs_positive_1]",0,3196,0,1834,"3","R",2882,2003,TRUE,2,"Coffee 1.jpg",1684,TRUE,"3","0",2950,"M_pos",1,"gogos","negative",FALSE,4,0,0,1,1,3,1,1,1,TRUE,1,TRUE,"TRUE","0",TRUE,TRUE,0,"high",NA
"3028",75,"17.png","53","Exclusion","positive","positive","[cs_positive_2]",0,4774,0,2068,"3","K",2180,1189,TRUE,3,"Dessert 4.jpg",6082,FALSE,"3","0",3361,"M_pos",1,"gogos","negative",FALSE,4,0,0,0,1,3,1,1,1,TRUE,1,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3029",75,"18.png","53","Exclusion","neutral","positive","[cs_neutral_5]",13,2788,7,4283,"2","G",2074,764,TRUE,4,"Cat 9.jpg",8212,FALSE,"3","0",7335,"A_neg",2,"gogos","neutral",FALSE,4,-6,-6,0,1,2,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3030",75,"22.png","53","Exclusion","neutral","none","[cs_neutral_9]",14,2168,11,3130,"-1","G",8558,858,FALSE,NA,NA,NA,NA,"3","0",7620,"A_neg",2,"gogos","neutral",FALSE,4,-3,NA,NA,0,1,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3031",75,"25.png","53","Exclusion","neutral","none","[cs_neutral_10]",14,8857,16,5014,"-1","G",8693,1314,FALSE,NA,NA,NA,NA,"3","0",6708,"A_neg",2,"gogos","neutral",FALSE,4,2,NA,NA,0,1,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3032",75,"32.png","53","Exclusion","neutral","none","[cs_neutral_11]",14,4555,16,2966,"1","G",3482,823,FALSE,NA,NA,NA,NA,"3","0",4395,"A_neg",2,"gogos","neutral",FALSE,4,2,NA,NA,0,1,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3033",75,"34.png","53","Exclusion","neutral","none","[cs_neutral_12]",14,29829,15,2443,"2","G",3916,489,FALSE,NA,NA,NA,NA,"3","0",6062,"A_neg",2,"gogos","neutral",FALSE,4,1,NA,NA,0,2,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3034",75,"35.png","53","Exclusion","positive","none","[cs_positive_4]",2,5254,9,4083,"1","G",4591,591,FALSE,NA,NA,NA,NA,"3","0",2503,"A_neg",2,"gogos","negative",FALSE,4,7,NA,NA,0,1,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3035",75,"38.png","53","Exclusion","neutral","none","[cs_neutral_13]",14,3053,14,4553,"-3","K",7172,558,FALSE,NA,NA,NA,NA,"3","0",2324,"A_neg",2,"gogos","neutral",FALSE,4,0,NA,NA,0,3,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3036",75,"4.png","53","Exclusion","neutral","positive","[cs_neutral_6]",13,11391,16,3425,"1","G",1876,1960,TRUE,3,"Building 1.jpg",5575,TRUE,"3","0",12196,"A_pos",2,"gogos","neutral",FALSE,4,3,3,1,1,1,2,0,1,TRUE,1,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3037",75,"41.png","53","Exclusion","neutral","none","[cs_neutral_14]",14,4729,17,2468,"-3","K",3463,725,FALSE,NA,NA,NA,NA,"3","0",9016,"A_neg",2,"gogos","neutral",FALSE,4,3,NA,NA,0,3,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3038",75,"44.png","53","Exclusion","neutral","positive","[cs_neutral_7]",13,4758,8,3437,"2","G",10259,994,TRUE,2,"Cat 4.jpg",10702,FALSE,"3","0",3850,"A_pos",2,"gogos","neutral",FALSE,4,-5,-5,0,1,2,2,0,1,TRUE,1,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3039",75,"48.png","53","Exclusion","neutral","positive","[cs_neutral_8]",13,8964,12,4854,"-1","G",5257,858,FALSE,6,"Dessert 1.jpg",5044,FALSE,"3","0",5313,"A_pos",2,"gogos","neutral",FALSE,4,-1,-1,0,0,1,2,0,1,TRUE,1,FALSE,"FALSE","0",TRUE,TRUE,0,"low",NA
"3040",75,"51.png","53","Exclusion","neutral","none","[cs_neutral_15]",14,5404,19,1773,"-1","G",30094,972,FALSE,NA,NA,NA,NA,"3","0",15654,"A_neg",2,"gogos","neutral",FALSE,4,5,NA,NA,0,1,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3041",75,"52.png","53","Exclusion","neutral","none","[cs_neutral_16]",14,3304,17,2709,"-2","G",2665,983,FALSE,NA,NA,NA,NA,"3","0",7231,"A_neg",2,"gogos","neutral",FALSE,4,3,NA,NA,0,2,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3042",75,"53.png","53","Exclusion","neutral","positive","[cs_neutral_1]",12,5000,15,6350,"2","R",7120,2331,TRUE,8,"Bear 1.jpg",2583,TRUE,"3","0",8887,"M_pos",1,"gogos","neutral",FALSE,4,3,3,1,1,2,1,1,1,TRUE,1,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3043",75,"54.png","53","Exclusion","neutral","positive","[cs_neutral_2]",12,32144,6,4771,"2","K",5902,770,TRUE,5,"Astronaut 2.jpg",12122,TRUE,"3","0",16637,"M_pos",1,"gogos","neutral",FALSE,4,-6,-6,1,1,2,1,1,1,TRUE,1,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3044",75,"55.png","53","Exclusion","neutral","negative","[cs_neutral_17]",14,17985,12,2218,"2","R",3781,911,FALSE,6,"Angry face 2.jpg",4119,TRUE,"3","0",6266,"A_pos",2,"gogos","neutral",FALSE,4,-2,2,1,0,2,2,0,1,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3045",75,"57.png","53","Exclusion","neutral","positive","[cs_neutral_3]",12,3699,19,1955,"-2","G",1558,624,FALSE,8,"Cold 8.jpg",26764,FALSE,"3","0",43898,"A_neg",2,"gogos","neutral",FALSE,4,7,7,0,0,2,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3046",75,"58.png","53","Exclusion","positive","negative","[cs_positive_8]",6,7811,4,2939,"3","G",5115,1044,FALSE,4,"Memorial 3.jpg",6063,TRUE,"3","0",6885,"A_pos",2,"gogos","negative",FALSE,4,-2,2,1,0,3,2,0,1,FALSE,0,NA,NA,"0",TRUE,TRUE,0,NA,NA
"3047",75,"59.png","53","Exclusion","neutral","negative","[cs_neutral_18]",14,5844,17,1643,"-3","K",2279,2439,TRUE,1,"Gorrila 1.jpg",20488,TRUE,"3","0",18835,"A_neg",2,"gogos","neutral",FALSE,4,3,-3,1,1,3,2,0,0,TRUE,1,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3048",75,"62.png","53","Exclusion","negative","positive","[cs_negative_1]",19,5633,19,2875,"-2","G",2843,1620,FALSE,1,"Beach 5.jpg",10877,FALSE,"3","0",2591,"A_neg",2,"gogos","positive",FALSE,4,0,0,0,0,2,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3049",75,"63.png","53","Exclusion","neutral","negative","[cs_neutral_19]",14,4723,19,6862,"1","G",12252,800,FALSE,7,"Gargoyle 1.jpg",6699,TRUE,"3","0",22805,"A_pos",2,"gogos","neutral",FALSE,4,5,-5,1,0,1,2,0,1,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3050",75,"64.png","53","Exclusion","positive","negative","[cs_positive_9]",6,22868,8,4929,"-1","G",7660,2264,TRUE,1,"Cold 1.jpg",9446,FALSE,"3","0",5263,"A_pos",2,"gogos","negative",FALSE,4,2,-2,0,1,1,2,0,1,FALSE,0,FALSE,"FALSE","0",TRUE,TRUE,0,"low",NA
"3051",75,"66.png","53","Exclusion","negative","positive","[cs_negative_2]",19,9902,15,2798,"-2","G",8500,3927,FALSE,2,"Bird 4.jpg",14012,TRUE,"3","0",31472,"A_neg",2,"gogos","positive",FALSE,4,-4,-4,1,0,2,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3052",75,"69.png","53","Exclusion","neutral","negative","[cs_neutral_20]",14,3337,19,9782,"-2","G",7564,1018,TRUE,2,"Memorial 3.jpg",1793,FALSE,"3","0",7767,"A_neg",2,"gogos","neutral",FALSE,4,5,-5,0,1,2,2,0,0,TRUE,1,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3053",75,"7.png","53","Exclusion","positive","positive","[cs_positive_3]",0,3009,0,2853,"3","K",3614,854,TRUE,7,"Beach 5.jpg",4114,TRUE,"3","0",8553,"M_pos",1,"gogos","negative",FALSE,4,0,0,1,1,3,1,1,1,TRUE,1,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3054",75,"70.png","53","Exclusion","negative","positive","[cs_negative_3]",19,3662,15,2881,"-2","G",2260,558,FALSE,5,"Dancing 2.jpg",3472,FALSE,"3","0",1636,"A_neg",2,"gogos","positive",FALSE,4,-4,-4,0,0,2,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3055",75,"71.png","53","Exclusion","negative","none","[cs_negative_4]",19,9407,19,2048,"-3","K",2144,2782,FALSE,NA,NA,NA,NA,"3","0",4214,"A_neg",2,"gogos","positive",FALSE,4,0,NA,NA,0,3,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3056",75,"76.png","53","Exclusion","neutral","negative","[cs_neutral_21]",14,7775,19,2263,"-2","G",3847,902,TRUE,4,"Gun 8.jpg",7409,FALSE,"3","0",25010,"A_neg",2,"gogos","neutral",FALSE,4,5,-5,0,1,2,2,0,0,TRUE,1,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3057",75,"79.png","53","Exclusion","negative","none","[cs_negative_5]",19,2970,17,1966,"-2","G",3342,541,FALSE,NA,NA,NA,NA,"3","0",2397,"A_neg",2,"gogos","positive",FALSE,4,-2,NA,NA,0,2,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3058",75,"80.png","53","Exclusion","negative","none","[cs_negative_6]",19,4207,17,2159,"-2","G",1942,564,FALSE,NA,NA,NA,NA,"3","0",3167,"A_neg",2,"gogos","positive",FALSE,4,-2,NA,NA,0,2,2,0,0,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3059",75,"82.png","53","Exclusion","positive","none","[cs_positive_5]",2,3524,0,2257,"3","K",3973,1819,FALSE,NA,NA,NA,NA,"3","0",5024,"M_pos",1,"gogos","negative",FALSE,4,-2,NA,NA,0,3,1,1,1,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3060",75,"84.png","53","Exclusion","neutral","negative","[cs_neutral_22]",14,4026,14,2590,"2","G",24852,1080,FALSE,8,"Sad face 3.jpg",6999,TRUE,"3","0",6843,"A_pos",2,"gogos","neutral",FALSE,4,0,0,1,0,2,2,0,1,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"high",NA
"3061",75,"86.png","53","Exclusion","positive","none","[cs_positive_6]",3,6332,3,2455,"2","K",3000,1137,FALSE,NA,NA,NA,NA,"3","0",5229,"M_pos",1,"gogos","negative",FALSE,4,0,NA,NA,0,2,1,1,1,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3062",75,"87.png","53","Exclusion","negative","negative","[cs_negative_7]",19,3376,10,7221,"1","G",5834,1334,FALSE,3,"Police 4.jpg",5579,FALSE,"3","0",34293,"A_neg",2,"gogos","positive",FALSE,4,-9,9,0,0,1,2,0,0,TRUE,1,FALSE,"FALSE","0",TRUE,TRUE,0,"low",NA
"3063",75,"89.png","53","Exclusion","neutral","negative","[cs_neutral_23]",14,2800,11,1707,"1","G",1767,638,FALSE,4,"Depressed face 1.jpg",2345,TRUE,"3","0",12160,"A_pos",2,"gogos","neutral",FALSE,4,-3,3,1,0,1,2,0,1,FALSE,0,NA,NA,"0",TRUE,TRUE,0,"low",NA
"3064",75,"94.png","53","Exclusion","negative","negative","[cs_negative_8]",19,8464,10,5867,"-1","G",2108,722,TRUE,8,"Police 4.jpg",7787,FALSE,"3","0",36027,"A_pos",2,"gogos","positive",FALSE,4,-9,9,0,1,1,2,0,1,FALSE,0,FALSE,"FALSE","0",TRUE,TRUE,0,"low",NA
"3065",75,"96.png","53","Exclusion","neutral","negative","[cs_neutral_24]",14,7697,9,4984,"-1","G",10629,1106,TRUE,3,"Nude man 17.jpg",4194,FALSE,"3","0",39980,"A_neg",2,"gogos","neutral",FALSE,4,-5,5,0,1,1,2,0,0,TRUE,1,FALSE,"FALSE","0",TRUE,TRUE,0,"low",NA
"3066",75,"97.png","53","Exclusion","negative","negative","[cs_negative_9]",19,2940,19,21135,"-3","G",3535,909,TRUE,3,"Gargoyle 2.jpg",12002,TRUE,"3","0",2530,"A_neg",2,"gogos","positive",FALSE,4,0,0,1,1,3,2,0,0,TRUE,1,NA,NA,"0",TRUE,TRUE,0,NA,NA
"3067",76,"10.png","54","Inclusion","positive","none","[cs_positive_4]",9,1652,12,1626,"-1","K",4239,1665,FALSE,NA,NA,NA,NA,"2","1",3899,"A_neg",2,"gogos","negative",TRUE,1,3,NA,NA,0,1,2,0,0,FALSE,0,NA,NA,"1",TRUE,TRUE,1,NA,NA
"3068",76,"17.png","54","Inclusion","negative","none","[cs_negative_5]",16,2475,15,2452,"1","G",6014,2508,FALSE,NA,NA,NA,NA,"2","1",2858,"A_pos",2,"gogos","positive",TRUE,1,-1,NA,NA,0,1,2,0,1,FALSE,0,NA,NA,"1",TRUE,TRUE,1,"low",NA
"3069",76,"21.png","54","Inclusion","neutral","none","[cs_neutral_9]",12,4200,11,2121,"2","K",5571,939,FALSE,NA,NA,NA,NA,"2","1",3106,"A_pos",2,"gogos","neutral",TRUE,1,-1,NA,NA,0,2,2,0,1,FALSE,0,NA,NA,"1",TRUE,TRUE,1,"low",NA
"3070",76,"22.png","54","Inclusion","neutral","none","[cs_neutral_10]",12,3202,11,2156,"1","G",3096,1650,FALSE,NA,NA,NA,NA,"2","1",1614,"A_pos",2,"gogos","neutral",TRUE,1,-1,NA,NA,0,1,2,0,1,FALSE,0,NA,NA,"1",TRUE,TRUE,1,"low",NA
"3071",76,"24.png","54","Inclusion","negative","positive","[cs_negative_1]",15,1643,13,1437,"3","R",2142,845,TRUE,4,"Band 2.jpg",6188,TRUE,"2","1",3158,"M_pos",1,"gogos","positive",TRUE,1,-2,-2,1,1,3,1,1,1,TRUE,1,TRUE,"TRUE","1",TRUE,TRUE,1,"high",NA
