"","id","cs","Instruction","Material","CS_Valence","US_Valence","Pairing","prerating","prerating_RT","postrating","postrating_RT","pdset","pdval","pd_RT","vmval","vmconf","vm_correct","vm_RT","RKG","rkg_RT","im_correct","im_RT"
"2736","78","HM22.bmp","Exclusion","faces","negative","negative","paired",6,2988,5,2771,"Attitude","positive",3219,"positive",1,FALSE,3964,"G",1328,TRUE,2351
"2737","78","HM23.bmp","Exclusion","faces","negative","positive","paired",5,4340,6,1401,"Attitude","positive",2157,"negative",2,FALSE,5937,"K",703,FALSE,5404
"2738","78","HM25.bmp","Exclusion","faces","negative","negative","paired",6,2210,7,2792,"Attitude","positive",1926,"negative",1,TRUE,5536,"G",702,FALSE,4182
"2739","78","HM27.bmp","Exclusion","faces","neutral","negative","paired",11,2399,7,1933,"Memory","positive",1987,"negative",1,TRUE,5790,"G",797,FALSE,4521
"2740","78","HM28.bmp","Exclusion","faces","neutral","positive","paired",9,2338,13,1920,"Memory","negative",2197,"negative",2,FALSE,3940,"K",1116,TRUE,1878
"2741","78","HM30.bmp","Exclusion","faces","neutral","positive","paired",9,3393,10,1345,"Attitude","positive",2199,"negative",1,FALSE,3962,"G",609,FALSE,2228
"2742","78","HM31.bmp","Exclusion","faces","neutral","negative","paired",11,3050,9,1506,"Memory","positive",2221,"negative",2,TRUE,3204,"K",718,TRUE,4289
"2743","78","HM32.bmp","Exclusion","faces","neutral","positive","paired",9,2287,8,1370,"Memory","negative",5341,"negative",1,FALSE,2849,"G",756,TRUE,3492
"2744","78","HM33.bmp","Exclusion","faces","neutral","none","nonpaired",10,2170,12,3252,"Attitude","negative",4359,"positive",2,FALSE,8308,"K",1785,NA,NA
"2745","78","HM34.bmp","Exclusion","faces","neutral","none","nonpaired",10,2240,4,1510,"Attitude","positive",2075,"positive",1,FALSE,3607,"G",765,NA,NA
"2746","78","HM36.bmp","Exclusion","faces","neutral","negative","paired",11,2976,12,1509,"Memory","negative",1608,"negative",3,TRUE,3901,"R",1098,TRUE,1944
"2747","78","HM42.bmp","Exclusion","faces","positive","positive","paired",14,1497,12,2324,"Memory","positive",2642,"negative",1,FALSE,5473,"G",2045,TRUE,2143
"2748","78","HM43.bmp","Exclusion","faces","negative","negative","paired",6,3629,4,2066,"Memory","negative",1714,"negative",3,TRUE,1672,"R",1086,TRUE,1804
"2749","78","HM45.bmp","Exclusion","faces","negative","positive","paired",5,1881,3,5063,"Memory","negative",3288,"positive",2,TRUE,4615,"R",1039,TRUE,2530
"2750","78","HM46.bmp","Exclusion","faces","neutral","negative","paired",11,1698,11,1704,"Memory","negative",1647,"negative",3,TRUE,3040,"R",790,TRUE,2429
"2751","78","HW02.bmp","Exclusion","faces","positive","none","nonpaired",15,3065,13,1591,"Attitude","negative",2419,"positive",2,FALSE,3204,"K",1022,NA,NA
"2752","78","HW03.bmp","Exclusion","faces","positive","negative","paired",15,2213,15,2263,"Attitude","negative",3799,"positive",2,FALSE,2764,"K",685,TRUE,3602
"2753","78","HW05.bmp","Exclusion","faces","neutral","none","nonpaired",10,2014,11,1585,"Attitude","negative",2534,"negative",1,FALSE,3522,"G",829,NA,NA
"2754","78","HW07.bmp","Exclusion","faces","positive","negative","paired",15,2470,14,1851,"Memory","negative",2281,"negative",3,TRUE,3458,"R",772,TRUE,1394
"2755","78","HW08.bmp","Exclusion","faces","positive","negative","paired",16,2728,16,2975,"Memory","negative",1538,"negative",3,TRUE,2286,"R",994,TRUE,2228
"2756","78","HW09.bmp","Exclusion","faces","neutral","none","nonpaired",10,3467,13,2692,"Memory","negative",3848,"positive",2,FALSE,2456,"K",804,NA,NA
"2757","78","HW10.bmp","Exclusion","faces","neutral","positive","paired",9,6366,11,1703,"Attitude","negative",3312,"positive",2,TRUE,3040,"K",1010,TRUE,5034
"2758","78","HW12.bmp","Exclusion","faces","neutral","positive","paired",9,2856,6,2409,"Memory","positive",2875,"positive",2,TRUE,7720,"K",697,TRUE,1946
"2759","78","HW15.bmp","Exclusion","faces","neutral","negative","paired",11,2208,11,1758,"Attitude","negative",6653,"positive",1,FALSE,4362,"G",1529,TRUE,3380
"2760","78","HW16.bmp","Exclusion","faces","neutral","negative","paired",11,3510,15,1404,"Memory","negative",1947,"positive",3,FALSE,4908,"R",1346,FALSE,6616
"2761","78","HW18.bmp","Exclusion","faces","neutral","negative","paired",11,2153,12,1993,"Memory","negative",5667,"negative",1,TRUE,3732,"G",672,TRUE,3424
"2762","78","HW19.bmp","Exclusion","faces","neutral","positive","paired",9,3504,10,1959,"Memory","positive",2324,"positive",3,TRUE,1884,"R",845,TRUE,3142
"2763","78","HW21.bmp","Exclusion","faces","negative","none","nonpaired",5,3319,4,2180,"Attitude","positive",4106,"positive",1,FALSE,4239,"K",2298,NA,NA
"2764","78","HW25.bmp","Exclusion","faces","positive","positive","paired",14,2785,14,2141,"Memory","positive",3457,"positive",1,TRUE,6840,"G",1494,TRUE,4557
"2765","78","HW26.bmp","Exclusion","faces","neutral","none","nonpaired",10,1914,12,1255,"Attitude","negative",3143,"positive",1,FALSE,5557,"G",1040,NA,NA
"2766","78","HW29.bmp","Exclusion","faces","positive","positive","paired",14,3274,15,2140,"Memory","negative",2723,"positive",2,TRUE,3984,"K",786,FALSE,3314
"2767","78","HW35.bmp","Exclusion","faces","negative","none","nonpaired",5,1953,7,1883,"Attitude","positive",6794,"positive",1,FALSE,5264,"G",802,NA,NA
"2768","78","HW39.bmp","Exclusion","faces","positive","none","nonpaired",14,3909,13,1214,"Attitude","negative",2886,"positive",2,FALSE,2555,"K",699,NA,NA
"2769","78","HW42.bmp","Exclusion","faces","neutral","positive","paired",9,1748,7,1704,"Memory","positive",2134,"positive",3,TRUE,5160,"R",897,TRUE,2217
"2770","78","HW45.bmp","Exclusion","faces","neutral","none","nonpaired",10,2790,7,2518,"Attitude","positive",7949,"positive",1,FALSE,1926,"G",714,NA,NA
"2771","78","HW48.bmp","Exclusion","faces","positive","none","nonpaired",14,1607,12,1352,"Memory","positive",4532,"negative",1,FALSE,3501,"G",876,NA,NA
"2772","78","HW50.bmp","Exclusion","faces","neutral","positive","paired",9,2336,9,1353,"Memory","positive",1790,"positive",3,TRUE,1863,"R",1203,TRUE,2133
"2773","79","HM03.bmp","Control","faces","negative","negative","paired",2,2582,5,1831,NA,NA,NA,"negative",2,TRUE,2786,"K",1266,TRUE,4805
"2774","79","HM04.bmp","Control","faces","negative","positive","paired",0,2208,7,1617,NA,NA,NA,"positive",1,TRUE,7867,"K",1695,TRUE,1447
"2775","79","HM06.bmp","Control","faces","negative","negative","paired",2,1697,1,2225,NA,NA,NA,"negative",3,TRUE,1825,"K",2848,TRUE,2233
"2776","79","HM09.bmp","Control","faces","neutral","none","nonpaired",7,1535,10,2314,NA,NA,NA,"positive",1,FALSE,3122,"G",754,NA,NA
"2777","79","HM13.bmp","Control","faces","negative","negative","paired",2,2883,1,2769,NA,NA,NA,"negative",3,TRUE,4492,"R",919,TRUE,5657
"2778","79","HM15.bmp","Control","faces","neutral","none","nonpaired",7,3647,3,2469,NA,NA,NA,"positive",1,FALSE,2303,"G",992,NA,NA
"2779","79","HM17.bmp","Control","faces","positive","none","nonpaired",13,2552,11,2853,NA,NA,NA,"positive",1,FALSE,4153,"G",1082,NA,NA
"2780","79","HM19.bmp","Control","faces","neutral","negative","paired",8,2633,9,1535,NA,NA,NA,"negative",3,TRUE,2637,"R",1297,TRUE,5540
"2781","79","HM22.bmp","Control","faces","negative","positive","paired",1,2397,2,1633,NA,NA,NA,"negative",1,FALSE,5285,"G",1965,FALSE,7010
"2782","79","HM25.bmp","Control","faces","neutral","negative","paired",8,9613,6,2231,NA,NA,NA,"negative",1,TRUE,2408,"K",1302,FALSE,5059
"2783","79","HM26.bmp","Control","faces","neutral","negative","paired",8,2418,7,2658,NA,NA,NA,"positive",2,FALSE,3773,"G",1570,TRUE,3947
"2784","79","HM27.bmp","Control","faces","neutral","positive","paired",6,2099,8,3088,NA,NA,NA,"positive",2,TRUE,5893,"R",1127,TRUE,2180
"2785","79","HM29.bmp","Control","faces","neutral","positive","paired",6,2195,6,2551,NA,NA,NA,"positive",2,TRUE,2974,"G",1051,TRUE,5213
"2786","79","HM30.bmp","Control","faces","neutral","positive","paired",6,1639,14,2314,NA,NA,NA,"positive",3,TRUE,2700,"R",1015,TRUE,3109
"2787","79","HM32.bmp","Control","faces","neutral","negative","paired",8,1705,6,2779,NA,NA,NA,"negative",2,TRUE,3857,"K",1169,TRUE,4157
"2788","79","HM33.bmp","Control","faces","neutral","negative","paired",8,3348,4,2242,NA,NA,NA,"negative",3,TRUE,1545,"R",747,TRUE,4376
"2789","79","HM35.bmp","Control","faces","negative","positive","paired",1,1664,5,2313,NA,NA,NA,"positive",3,TRUE,3713,"R",949,TRUE,1872
"2790","79","HM39.bmp","Control","faces","neutral","negative","paired",8,2152,6,2441,NA,NA,NA,"negative",3,TRUE,2364,"R",1207,TRUE,1525
"2791","79","HM41.bmp","Control","faces","neutral","negative","paired",8,2895,7,2638,NA,NA,NA,"negative",2,TRUE,4571,"K",932,TRUE,4094
"2792","79","HM43.bmp","Control","faces","negative","none","nonpaired",1,2562,5,2918,NA,NA,NA,"negative",1,FALSE,4719,"G",770,NA,NA
"2793","79","HM46.bmp","Control","faces","neutral","none","nonpaired",7,2895,6,2220,NA,NA,NA,"positive",1,FALSE,2497,"G",874,NA,NA
"2794","79","HM50.bmp","Control","faces","neutral","none","nonpaired",7,2154,12,2956,NA,NA,NA,"positive",1,FALSE,4594,"G",1115,NA,NA
"2795","79","HW07.bmp","Control","faces","neutral","none","nonpaired",7,2304,9,2068,NA,NA,NA,"positive",1,FALSE,2156,"G",1248,NA,NA
"2796","79","HW11.bmp","Control","faces","neutral","negative","paired",7,2600,7,3065,NA,NA,NA,"positive",1,FALSE,3982,"G",892,TRUE,5419
"2797","79","HW18.bmp","Control","faces","neutral","positive","paired",6,2707,4,2479,NA,NA,NA,"positive",3,TRUE,2640,"R",756,TRUE,3036
"2798","79","HW19.bmp","Control","faces","neutral","positive","paired",6,3028,3,2095,NA,NA,NA,"negative",2,FALSE,4446,"R",900,TRUE,1498
"2799","79","HW20.bmp","Control","faces","neutral","positive","paired",6,5430,1,2192,NA,NA,NA,"negative",2,FALSE,4382,"K",875,TRUE,1983
"2800","79","HW25.bmp","Control","faces","neutral","positive","paired",6,2054,6,3317,NA,NA,NA,"positive",3,TRUE,2848,"R",845,TRUE,3117
"2801","79","HW28.bmp","Control","faces","positive","positive","paired",12,2253,9,2896,NA,NA,NA,"positive",3,TRUE,2575,"R",710,TRUE,7046
"2802","79","HW29.bmp","Control","faces","positive","none","nonpaired",14,2194,9,3679,NA,NA,NA,"positive",1,FALSE,4255,"G",772,NA,NA
"2803","79","HW30.bmp","Control","faces","negative","none","nonpaired",1,2924,4,2232,NA,NA,NA,"negative",2,FALSE,4656,"K",3436,NA,NA
"2804","79","HW33.bmp","Control","faces","neutral","positive","paired",6,1896,2,1941,NA,NA,NA,"negative",1,FALSE,5709,"G",1198,TRUE,5924
"2805","79","HW35.bmp","Control","faces","negative","none","nonpaired",1,2355,2,1935,NA,NA,NA,"negative",1,FALSE,1882,"G",1374,NA,NA
"2806","79","HW36.bmp","Control","faces","positive","negative","paired",14,2833,8,1519,NA,NA,NA,"negative",3,TRUE,2028,"R",1231,TRUE,2060
"2807","79","HW39.bmp","Control","faces","neutral","none","nonpaired",6,2449,4,2191,NA,NA,NA,"positive",1,FALSE,8039,"G",1260,NA,NA
"2808","79","HW41.bmp","Control","faces","positive","negative","paired",14,1464,5,2608,NA,NA,NA,"negative",3,TRUE,3878,"K",1423,TRUE,1632
"2809","79","HW43.bmp","Control","faces","positive","none","nonpaired",13,1528,12,1621,NA,NA,NA,"positive",1,FALSE,2218,"G",1306,NA,NA
"2810","79","HW44.bmp","Control","faces","neutral","none","nonpaired",6,1859,10,1703,NA,NA,NA,"negative",1,FALSE,3605,"G",1083,NA,NA
"2811","79","HW46.bmp","Control","faces","positive","positive","paired",12,2739,11,2406,NA,NA,NA,"negative",1,FALSE,2704,"G",1248,TRUE,5726
"2812","79","HW47.bmp","Control","faces","neutral","none","nonpaired",6,1788,3,2316,NA,NA,NA,"negative",1,FALSE,2050,"G",796,NA,NA
"2813","79","HW48.bmp","Control","faces","positive","positive","paired",12,2029,13,1793,NA,NA,NA,"positive",3,TRUE,2911,"R",1200,TRUE,2486
"2814","79","HW49.bmp","Control","faces","positive","negative","paired",14,2339,4,2055,NA,NA,NA,"negative",3,TRUE,2658,"R",1247,TRUE,2159
"2815","80","12.png","Exclusion","gogos","positive","none","nonpaired",18,2741,16,1799,"Attitude","negative",5913,"negative",1,FALSE,2805,"G",1223,NA,NA
"2816","80","14.png","Exclusion","gogos","negative","none","nonpaired",3,2175,14,2327,"Attitude","negative",3558,"positive",2,FALSE,1911,"G",657,NA,NA
"2817","80","16.png","Exclusion","gogos","neutral","negative","paired",14,2310,14,1855,"Memory","positive",2421,"positive",2,FALSE,2537,"R",1408,TRUE,2066
"2818","80","17.png","Exclusion","gogos","neutral","none","nonpaired",11,2237,14,1589,"Memory","positive",2594,"positive",1,FALSE,3159,"G",891,NA,NA
"2819","80","23.png","Exclusion","gogos","neutral","negative","paired",14,2152,13,1684,"Memory","negative",4881,"negative",2,TRUE,1743,"R",1692,TRUE,3915
"2820","80","24.png","Exclusion","gogos","neutral","negative","paired",13,4184,12,2332,"Attitude","negative",4314,"positive",2,FALSE,2863,"K",846,FALSE,7638
"2821","80","26.png","Exclusion","gogos","negative","positive","paired",2,1858,7,1372,"Attitude","negative",2907,"positive",2,TRUE,3620,"G",1478,FALSE,6944
"2822","80","27.png","Exclusion","gogos","negative","none","nonpaired",3,2183,9,3087,"Memory","positive",10638,"positive",1,FALSE,7997,"G",797,NA,NA
"2823","80","29.png","Exclusion","gogos","negative","negative","paired",3,2656,15,3291,"Attitude","negative",3718,"positive",2,FALSE,5743,"G",930,FALSE,5797
"2824","80","31.png","Exclusion","gogos","neutral","negative","paired",11,2918,13,2218,"Memory","positive",1626,"positive",2,FALSE,1972,"G",906,TRUE,13588
"2825","80","32.png","Exclusion","gogos","neutral","positive","paired",6,2800,6,1313,"Attitude","positive",4767,"negative",1,FALSE,3124,"G",686,TRUE,2535
"2826","80","33.png","Exclusion","gogos","neutral","negative","paired",12,1725,6,5897,"Attitude","positive",7045,"negative",1,TRUE,2487,"G",754,FALSE,5438
"2827","80","36.png","Exclusion","gogos","neutral","negative","paired",14,1874,4,2138,"Attitude","positive",3829,"negative",2,TRUE,6455,"G",667,TRUE,3207
"2828","80","37.png","Exclusion","gogos","positive","none","nonpaired",18,1819,17,1608,"Attitude","negative",4715,"positive",2,FALSE,2946,"K",854,NA,NA
"2829","80","38.png","Exclusion","gogos","neutral","positive","paired",6,1939,13,2879,"Attitude","negative",3695,"negative",2,FALSE,2209,"G",746,TRUE,3191
"2830","80","40.png","Exclusion","gogos","neutral","negative","paired",13,11039,4,1790,"Memory","positive",6391,"negative",2,TRUE,6029,"K",1361,TRUE,5190
"2831","80","42.png","Exclusion","gogos","neutral","positive","paired",6,1981,6,1843,"Attitude","positive",3612,"positive",2,TRUE,3180,"G",1027,FALSE,6221
"2832","80","44.png","Exclusion","gogos","neutral","positive","paired",6,1877,5,1694,"Memory","positive",2674,"positive",3,TRUE,2461,"R",963,TRUE,1691
"2833","80","46.png","Exclusion","gogos","neutral","positive","paired",6,1474,8,1378,"Memory","positive",8579,"negative",2,FALSE,3138,"G",730,TRUE,6558
"2834","80","48.png","Exclusion","gogos","neutral","none","nonpaired",10,3690,5,1832,"Memory","positive",4282,"positive",2,FALSE,2589,"G",836,NA,NA
"2835","80","5.png","Exclusion","gogos","neutral","positive","paired",6,1900,5,1703,"Attitude","negative",3542,"positive",1,TRUE,2582,"G",843,TRUE,5329
"2836","80","50.png","Exclusion","gogos","neutral","none","nonpaired",8,2839,8,1800,"Memory","positive",2882,"positive",1,FALSE,7502,"G",1804,NA,NA
"2837","80","52.png","Exclusion","gogos","negative","positive","paired",2,1939,4,1853,"Memory","positive",7168,"negative",1,FALSE,1550,"G",964,TRUE,3720
"2838","80","55.png","Exclusion","gogos","neutral","positive","paired",6,3568,7,1895,"Memory","positive",2823,"positive",2,TRUE,4781,"K",1275,TRUE,7317
"2839","80","59.png","Exclusion","gogos","positive","positive","paired",17,2783,16,1823,"Memory","positive",2908,"negative",2,FALSE,2981,"K",894,TRUE,4405
"2840","80","6.png","Exclusion","gogos","neutral","none","nonpaired",10,2118,7,1605,"Memory","positive",6224,"negative",2,FALSE,3942,"G",842,NA,NA
"2841","80","61.png","Exclusion","gogos","negative","negative","paired",3,2235,3,1782,"Memory","positive",2599,"positive",2,FALSE,2181,"K",1409,TRUE,3584
"2842","80","62.png","Exclusion","gogos","positive","positive","paired",17,2190,17,1656,"Memory","positive",2166,"positive",3,TRUE,1622,"R",930,TRUE,1712
"2843","80","64.png","Exclusion","gogos","positive","negative","paired",18,1572,17,1859,"Memory","negative",2969,"negative",3,TRUE,2309,"R",908,TRUE,2066
"2844","80","66.png","Exclusion","gogos","neutral","positive","paired",6,2057,8,2361,"Memory","positive",1791,"positive",1,TRUE,3564,"G",930,FALSE,3725
"2845","80","73.png","Exclusion","gogos","neutral","none","nonpaired",6,2073,4,2071,"Attitude","positive",12206,"negative",3,FALSE,2182,"R",756,NA,NA
"2846","80","75.png","Exclusion","gogos","positive","negative","paired",18,1631,14,1927,"Memory","negative",1735,"negative",3,TRUE,3490,"R",920,TRUE,4903
"2847","80","77.png","Exclusion","gogos","neutral","none","nonpaired",6,11743,6,1835,"Attitude","positive",5606,"positive",1,FALSE,3242,"G",781,NA,NA
"2848","80","78.png","Exclusion","gogos","neutral","negative","paired",13,3493,15,1547,"Memory","negative",1743,"negative",3,TRUE,1871,"R",1106,TRUE,7540
"2849","80","8.png","Exclusion","gogos","neutral","none","nonpaired",7,3501,5,1939,"Attitude","positive",5119,"negative",2,FALSE,5048,"G",977,NA,NA
"2850","80","83.png","Exclusion","gogos","negative","negative","paired",3,2334,14,2085,"Memory","negative",3904,"negative",3,TRUE,2761,"R",1931,TRUE,3296
"2851","80","86.png","Exclusion","gogos","positive","negative","paired",18,1417,16,2595,"Memory","negative",2195,"negative",2,TRUE,3716,"K",2404,TRUE,6263
"2852","80","88.png","Exclusion","gogos","positive","positive","paired",17,3770,13,1795,"Memory","positive",5233,"positive",1,TRUE,2226,"G",883,TRUE,4224
"2853","80","92.png","Exclusion","gogos","neutral","none","nonpaired",10,2145,6,2478,"Attitude","positive",3683,"positive",2,FALSE,1694,"G",880,NA,NA
"2854","80","95.png","Exclusion","gogos","negative","positive","paired",2,5243,3,1733,"Memory","positive",2441,"negative",3,FALSE,2392,"R",4456,TRUE,5166
"2855","80","96.png","Exclusion","gogos","negative","none","nonpaired",2,1672,13,2323,"Attitude","negative",7622,"positive",1,FALSE,3817,"G",751,NA,NA
"2856","80","97.png","Exclusion","gogos","positive","none","nonpaired",17,2875,16,1982,"Attitude","negative",2752,"positive",1,FALSE,1655,"G",953,NA,NA
"2857","81","1.png","Control","gogos","neutral","negative","paired",5,1405,10,1828,NA,NA,NA,"positive",1,FALSE,9400,"G",849,FALSE,4864
"2858","81","100.png","Control","gogos","negative","negative","paired",3,2476,5,1303,NA,NA,NA,"negative",2,TRUE,1569,"G",1082,TRUE,2710
"2859","81","13.png","Control","gogos","positive","positive","paired",8,2212,13,1676,NA,NA,NA,"positive",3,TRUE,3736,"R",1287,TRUE,6312
"2860","81","16.png","Control","gogos","neutral","negative","paired",5,1068,6,1498,NA,NA,NA,"positive",1,FALSE,3992,"G",947,FALSE,22269
"2861","81","17.png","Control","gogos","negative","positive","paired",2,3683,11,1353,NA,NA,NA,"negative",1,FALSE,1065,"G",953,TRUE,3313
"2862","81","19.png","Control","gogos","positive","positive","paired",8,1641,11,1763,NA,NA,NA,"positive",3,TRUE,1456,"R",3127,TRUE,2173
"2863","81","2.png","Control","gogos","neutral","negative","paired",5,1404,9,1238,NA,NA,NA,"positive",2,FALSE,5858,"G",1174,FALSE,2464
"2864","81","30.png","Control","gogos","negative","positive","paired",2,1693,11,1942,NA,NA,NA,"positive",2,TRUE,6325,"K",2690,FALSE,4559
"2865","81","31.png","Control","gogos","neutral","negative","paired",5,2761,10,1339,NA,NA,NA,"negative",1,TRUE,1857,"G",905,TRUE,1534
"2866","81","32.png","Control","gogos","neutral","negative","paired",5,1386,7,1232,NA,NA,NA,"negative",1,TRUE,1552,"K",1793,FALSE,7551
"2867","81","34.png","Control","gogos","neutral","negative","paired",5,1970,10,1681,NA,NA,NA,"positive",2,FALSE,3051,"K",1091,TRUE,6356
"2868","81","41.png","Control","gogos","neutral","positive","paired",4,1995,8,1142,NA,NA,NA,"positive",2,TRUE,6219,"G",2461,TRUE,2783
"2869","81","42.png","Control","gogos","negative","positive","paired",2,1434,7,2262,NA,NA,NA,"negative",1,FALSE,2938,"G",910,TRUE,3616
"2870","81","43.png","Control","gogos","neutral","positive","paired",4,1209,10,1348,NA,NA,NA,"negative",1,FALSE,6081,"G",701,FALSE,4817
"2871","81","44.png","Control","gogos","neutral","positive","paired",4,1734,7,1447,NA,NA,NA,"negative",1,FALSE,2640,"G",733,TRUE,5229
"2872","81","5.png","Control","gogos","neutral","positive","paired",4,3752,9,1373,NA,NA,NA,"positive",2,TRUE,3138,"G",3145,TRUE,7036
"2873","81","51.png","Control","gogos","neutral","positive","paired",4,1443,7,2376,NA,NA,NA,"negative",1,FALSE,8846,"G",3901,TRUE,4896
"2874","81","57.png","Control","gogos","positive","positive","paired",8,1219,12,1653,NA,NA,NA,"positive",2,TRUE,1646,"G",1087,TRUE,4771
"2875","81","6.png","Control","gogos","negative","none","nonpaired",2,1249,6,1558,NA,NA,NA,"negative",1,FALSE,1203,"G",1077,NA,NA
"2876","81","61.png","Control","gogos","negative","none","nonpaired",2,2439,4,2292,NA,NA,NA,"negative",2,FALSE,1553,"G",1604,NA,NA
"2877","81","62.png","Control","gogos","positive","negative","paired",9,1548,12,1512,NA,NA,NA,"positive",3,FALSE,2836,"R",1167,TRUE,5433
"2878","81","63.png","Control","gogos","negative","none","nonpaired",2,1783,7,1907,NA,NA,NA,"positive",1,FALSE,3237,"G",1507,NA,NA
"2879","81","64.png","Control","gogos","positive","negative","paired",9,1758,13,1414,NA,NA,NA,"positive",3,FALSE,1400,"K",915,FALSE,9718
"2880","81","65.png","Control","gogos","positive","none","nonpaired",8,2894,11,1786,NA,NA,NA,"positive",3,FALSE,6435,"K",1122,NA,NA
"2881","81","67.png","Control","gogos","positive","negative","paired",9,1167,13,1981,NA,NA,NA,"positive",1,FALSE,1355,"G",678,TRUE,4343
"2882","81","68.png","Control","gogos","neutral","positive","paired",4,4171,8,1738,NA,NA,NA,"positive",1,TRUE,3147,"G",863,FALSE,4675
"2883","81","69.png","Control","gogos","positive","none","nonpaired",8,1581,5,1652,NA,NA,NA,"positive",1,FALSE,2043,"G",1070,NA,NA
"2884","81","74.png","Control","gogos","negative","negative","paired",2,1446,5,2095,NA,NA,NA,"negative",1,TRUE,2773,"G",1448,TRUE,2602
"2885","81","75.png","Control","gogos","neutral","positive","paired",4,1342,9,3184,NA,NA,NA,"positive",3,TRUE,1992,"R",2078,TRUE,5637
"2886","81","77.png","Control","gogos","negative","negative","paired",2,2048,9,1878,NA,NA,NA,"negative",1,TRUE,1119,"G",990,FALSE,4315
"2887","81","79.png","Control","gogos","neutral","positive","paired",4,2437,10,1319,NA,NA,NA,"negative",1,FALSE,2862,"G",2156,FALSE,6309
"2888","81","8.png","Control","gogos","neutral","none","nonpaired",4,1430,6,1877,NA,NA,NA,"negative",1,FALSE,1511,"G",680,NA,NA
"2889","81","81.png","Control","gogos","neutral","none","nonpaired",4,990,5,2044,NA,NA,NA,"positive",1,FALSE,9169,"G",2811,NA,NA
"2890","81","83.png","Control","gogos","neutral","none","nonpaired",4,1824,8,1791,NA,NA,NA,"positive",1,FALSE,2527,"G",1234,NA,NA
"2891","81","84.png","Control","gogos","neutral","none","nonpaired",4,1701,4,2116,NA,NA,NA,"negative",2,FALSE,5808,"K",2430,NA,NA
"2892","81","85.png","Control","gogos","neutral","none","nonpaired",4,2322,11,1434,NA,NA,NA,"positive",1,FALSE,5894,"G",948,NA,NA
"2893","81","88.png","Control","gogos","neutral","none","nonpaired",4,1656,7,2084,NA,NA,NA,"negative",1,FALSE,4893,"G",813,NA,NA
"2894","81","90.png","Control","gogos","neutral","none","nonpaired",4,1526,7,1300,NA,NA,NA,"negative",1,FALSE,4037,"G",2251,NA,NA
"2895","81","92.png","Control","gogos","neutral","none","nonpaired",4,1673,6,1625,NA,NA,NA,"negative",1,FALSE,2071,"G",866,NA,NA
"2896","81","93.png","Control","gogos","neutral","negative","paired",4,1224,11,1467,NA,NA,NA,"positive",2,FALSE,1849,"K",1542,FALSE,7155
"2897","81","95.png","Control","gogos","neutral","negative","paired",4,1167,8,1407,NA,NA,NA,"negative",1,TRUE,1878,"G",885,TRUE,4032
"2898","81","97.png","Control","gogos","positive","none","nonpaired",8,1072,11,1472,NA,NA,NA,"positive",2,FALSE,4783,"K",1483,NA,NA
"2899","82","100.png","Control","gogos","negative","positive","paired",1,2262,6,1540,NA,NA,NA,"negative",1,FALSE,3575,"G",755,TRUE,3947
"2900","82","11.png","Control","gogos","positive","positive","paired",9,2623,3,3740,NA,NA,NA,"negative",1,FALSE,4028,"G",1639,FALSE,2292
"2901","82","13.png","Control","gogos","neutral","positive","paired",5,2507,6,1387,NA,NA,NA,"positive",3,TRUE,2388,"R",1186,TRUE,4147
"2902","82","14.png","Control","gogos","neutral","negative","paired",6,1138,7,1240,NA,NA,NA,"positive",3,FALSE,2728,"K",3085,TRUE,1897
"2903","82","17.png","Control","gogos","positive","positive","paired",9,1450,6,1187,NA,NA,NA,"negative",1,FALSE,6477,"G",1130,FALSE,1844
"2904","82","21.png","Control","gogos","negative","negative","paired",2,1385,7,1463,NA,NA,NA,"negative",2,TRUE,4845,"R",914,TRUE,1859
"2905","82","23.png","Control","gogos","negative","none","nonpaired",1,1894,5,1459,NA,NA,NA,"positive",2,FALSE,5085,"G",709,NA,NA
"2906","82","25.png","Control","gogos","neutral","none","nonpaired",5,1942,3,890,NA,NA,NA,"positive",1,FALSE,2854,"G",1374,NA,NA
"2907","82","26.png","Control","gogos","negative","negative","paired",2,1524,4,1251,NA,NA,NA,"negative",1,TRUE,3959,"G",885,TRUE,4252
"2908","82","27.png","Control","gogos","negative","none","nonpaired",1,1871,2,1662,NA,NA,NA,"negative",2,FALSE,4240,"K",5109,NA,NA
"2909","82","29.png","Control","gogos","negative","negative","paired",2,2524,5,1582,NA,NA,NA,"positive",1,FALSE,3500,"K",1233,FALSE,5520
"2910","82","35.png","Control","gogos","neutral","none","nonpaired",5,1860,3,1400,NA,NA,NA,"negative",1,FALSE,4845,"K",3114,NA,NA
"2911","82","37.png","Control","gogos","neutral","none","nonpaired",5,1027,7,1064,NA,NA,NA,"positive",1,FALSE,3392,"G",828,NA,NA
"2912","82","41.png","Control","gogos","positive","negative","paired",10,1083,5,1559,NA,NA,NA,"positive",1,FALSE,4671,"K",6127,TRUE,1286
"2913","82","51.png","Control","gogos","positive","positive","paired",9,1356,3,1224,NA,NA,NA,"negative",2,FALSE,3033,"G",3051,FALSE,3559
"2914","82","52.png","Control","gogos","negative","positive","paired",0,1417,3,1489,NA,NA,NA,"negative",1,FALSE,2103,"G",4767,TRUE,5607
"2915","82","54.png","Control","gogos","neutral","none","nonpaired",5,2511,5,2852,NA,NA,NA,"negative",2,FALSE,3295,"G",670,NA,NA
"2916","82","57.png","Control","gogos","neutral","none","nonpaired",5,2167,5,1369,NA,NA,NA,"positive",2,FALSE,2799,"G",883,NA,NA
