"","Condition","Subject","ICS","typUS","typCS","pdset","pdval","pd.rt","prerating","postrating","vm.resp","vm.rt","vm.correct","im.correct","im.rt","pdtrain.correct"
"2585","Inclusion","109","HW10","neg","neutral","Memory","unpleasant",3032,-8,-31,"unpleasant",1011,"TRUE","FALSE",10788,0.875
"2586","Inclusion","109","HW15","pos","pos","Attitude","pleasant",1689,86,86,"dont know",1519,NA,"FALSE",4274,0.875
"2587","Inclusion","109","HW19","neg","neg","Attitude","unpleasant",912,-98,-87,"dont know",597,NA,"TRUE",4509,0.875
"2588","Inclusion","109","HW20","neg","neutral","Memory","unpleasant",2230,15,15,"unpleasant",1190,"TRUE","FALSE",2758,0.875
"2589","Inclusion","109","HW27","pos","neutral","Attitude","unpleasant",3722,-13,-12,"dont know",1139,NA,"FALSE",8424,0.875
"2590","Inclusion","109","HW28","pos","pos","Attitude","pleasant",2082,76,14,"dont know",502,NA,"TRUE",5609,0.875
"2591","Inclusion","109","HW33","pos","neutral","Memory","pleasant",1297,-12,12,"pleasant",1225,"TRUE","FALSE",4878,0.875
"2592","Inclusion","109","HW35","neg","neg","Attitude","unpleasant",1274,-89,-82,"dont know",1709,NA,"TRUE",8322,0.875
"2593","Inclusion","109","HW37","neg","neutral","Memory","unpleasant",1708,10,13,"unpleasant",1109,"TRUE","TRUE",8027,0.875
"2594","Inclusion","109","HW42","neg","neutral","Memory","unpleasant",1464,8,8,"unpleasant",2138,"TRUE","FALSE",11716,0.875
"2595","Inclusion","109","HW43","neg","neutral","Memory","pleasant",2485,-9,24,"pleasant",1267,"FALSE","TRUE",4966,0.875
"2596","Inclusion","109","HW44","neg","neutral","Memory","unpleasant",1741,9,18,"unpleasant",1153,"TRUE","FALSE",7231,0.875
"2597","Inclusion","109","HW50","neg","neg","Attitude","unpleasant",2484,-94,-93,"dont know",1768,NA,"FALSE",3193,0.875
"2598","Inclusion","109","HW51","neg","neutral","Memory","unpleasant",1815,4,-13,"unpleasant",1284,"TRUE","FALSE",7141,0.875
"2599","Inclusion","109","HW53","pos","pos","Attitude","pleasant",1833,76,66,"dont know",574,NA,"TRUE",6561,0.875
"2600","Inclusion","109","HW59","neg","neg","Attitude","unpleasant",2097,-69,-61,"dont know",605,NA,"FALSE",11818,0.875
"2601","Inclusion","11","HM04","pos","neutral","Memory","pleasant",2794,0,-2,"pleasant",2447,"TRUE","FALSE",4268,0.875
"2602","Inclusion","11","HM13","pos","neutral","Memory","pleasant",1444,-13,53,"dont know",1689,NA,"FALSE",5065,0.875
"2603","Inclusion","11","HM19","neg","neg","Attitude","unpleasant",3351,-89,-5,"dont know",1180,NA,"TRUE",5219,0.875
"2604","Inclusion","11","HM23","pos","neutral","Attitude","unpleasant",1782,-10,-23,"dont know",1077,NA,"TRUE",6289,0.875
"2605","Inclusion","11","HM25","pos","pos","Attitude","pleasant",1532,100,65,"dont know",1053,NA,"FALSE",1547,0.875
"2606","Inclusion","11","HM26","pos","neutral","Memory","unpleasant",2522,-10,-28,"pleasant",2346,"TRUE","TRUE",2079,0.875
"2607","Inclusion","11","HM27","neg","neutral","Memory","unpleasant",1753,11,32,"pleasant",1637,"FALSE","FALSE",1380,0.875
"2608","Inclusion","11","HM29","pos","neutral","Memory","unpleasant",1573,-15,-30,"unpleasant",1387,"FALSE","TRUE",7603,0.875
"2609","Inclusion","11","HM32","neg","neutral","Attitude","pleasant",4893,-8,16,"dont know",1299,NA,"FALSE",10225,0.875
"2610","Inclusion","11","HM34","pos","neutral","Attitude","pleasant",2939,0,5,"dont know",1597,NA,"FALSE",5813,0.875
"2611","Inclusion","11","HM35","neg","neg","Attitude","unpleasant",3125,-71,20,"pleasant",1858,"FALSE","FALSE",2607,0.875
"2612","Inclusion","11","HM39","neg","neutral","Memory","unpleasant",1665,14,22,"dont know",405,NA,"FALSE",2282,0.875
"2613","Inclusion","11","HM42","pos","pos","Attitude","pleasant",4216,100,43,"dont know",842,NA,"FALSE",1500,0.875
"2614","Inclusion","11","HM43","neg","neg","Attitude","unpleasant",1023,-68,-43,"dont know",1196,NA,"FALSE",5517,0.875
"2615","Inclusion","11","HM46","pos","neutral","Memory","pleasant",2822,0,36,"dont know",1283,NA,"FALSE",4590,0.875
"2616","Inclusion","11","HM47","neg","neutral","Memory","unpleasant",1637,-10,-59,"unpleasant",979,"TRUE","FALSE",2510,0.875
"2617","Inclusion","11","HM49","neg","neg","Attitude","unpleasant",2198,-51,-12,"dont know",822,NA,"FALSE",5037,0.875
"2618","Inclusion","11","HM50","pos","pos","Attitude","pleasant",2336,99,100,"dont know",919,NA,"TRUE",6251,0.875
"2619","Inclusion","11","HM52","pos","neutral","Memory","pleasant",2540,2,32,"pleasant",1088,"TRUE","FALSE",7668,0.875
"2620","Inclusion","11","HM55","neg","neutral","Attitude","pleasant",3915,0,22,"dont know",1805,NA,"TRUE",4779,0.875
"2621","Inclusion","11","HM56","neg","neutral","Memory","unpleasant",2132,4,23,"unpleasant",1160,"TRUE","TRUE",4487,0.875
"2622","Inclusion","11","HM59","pos","pos","Attitude","pleasant",2233,100,97,"dont know",812,NA,"FALSE",3666,0.875
"2623","Inclusion","11","HM60","neg","neg","Attitude","unpleasant",336,-53,-30,"dont know",574,NA,"FALSE",3443,0.875
"2624","Inclusion","11","HW02","pos","pos","Attitude","pleasant",1691,100,84,"pleasant",2203,"TRUE","FALSE",7557,0.875
"2625","Inclusion","11","HW05","pos","pos","Attitude","pleasant",2160,95,88,"dont know",1056,NA,"FALSE",7589,0.875
"2626","Inclusion","11","HW06","neg","neutral","Attitude","pleasant",4656,11,41,"dont know",4309,NA,"TRUE",6375,0.875
"2627","Inclusion","11","HW08","pos","neutral","Memory","pleasant",1721,-10,36,"pleasant",1534,"TRUE","TRUE",2043,0.875
"2628","Inclusion","11","HW09","neg","neg","Attitude","unpleasant",403,-68,-24,"dont know",790,NA,"TRUE",2069,0.875
"2629","Inclusion","11","HW12","pos","neutral","Memory","pleasant",3422,10,5,"pleasant",1946,"TRUE","FALSE",3097,0.875
"2630","Inclusion","11","HW15","pos","pos","Attitude","pleasant",788,94,47,"dont know",1110,NA,"FALSE",6052,0.875
"2631","Inclusion","11","HW30","neg","neutral","Memory","unpleasant",936,10,-11,"unpleasant",1200,"TRUE","FALSE",14361,0.875
"2632","Inclusion","11","HW33","pos","neutral","Memory","pleasant",3739,-13,15,"pleasant",3201,"TRUE","TRUE",3858,0.875
"2633","Inclusion","11","HW34","pos","pos","Attitude","pleasant",2706,89,100,"dont know",1004,NA,"TRUE",2344,0.875
"2634","Inclusion","11","HW35","neg","neg","Attitude","unpleasant",2276,-94,-100,"dont know",1171,NA,"FALSE",3798,0.875
"2635","Inclusion","11","HW39","neg","neutral","Memory","unpleasant",2056,-8,-39,"unpleasant",1113,"TRUE","FALSE",2155,0.875
"2636","Inclusion","11","HW42","pos","neutral","Memory","unpleasant",2790,-10,4,"unpleasant",1579,"FALSE","FALSE",3969,0.875
"2637","Inclusion","11","HW50","neg","neutral","Memory","unpleasant",1779,-10,-46,"unpleasant",1120,"TRUE","TRUE",8157,0.875
"2638","Inclusion","11","HW52","neg","neg","Attitude","unpleasant",995,-53,-21,"dont know",1059,NA,"FALSE",8600,0.875
"2639","Inclusion","11","HW55","neg","neutral","Memory","unpleasant",1949,5,45,"unpleasant",1073,"TRUE","TRUE",7404,0.875
"2640","Inclusion","11","HW58","neg","neutral","Attitude","pleasant",6386,10,27,"dont know",1241,NA,"TRUE",3047,0.875
"2641","Inclusion","112","HM01","pos","neutral","Memory","pleasant",1408,10,43,"pleasant",1045,"TRUE","TRUE",11112,1
"2642","Inclusion","112","HM02","pos","neutral","Attitude","pleasant",2837,0,-31,"dont know",1640,NA,"TRUE",8488,1
"2643","Inclusion","112","HM03","pos","neutral","Memory","pleasant",2094,2,33,"pleasant",1364,"TRUE","FALSE",8578,1
"2644","Inclusion","112","HM04","neg","neg","Attitude","unpleasant",1708,-92,-48,"dont know",796,NA,"FALSE",10263,1
"2645","Inclusion","112","HM05","pos","pos","Attitude","pleasant",3429,77,44,"dont know",1547,NA,"FALSE",2341,1
"2646","Inclusion","112","HM06","neg","neg","Attitude","unpleasant",4383,-80,-54,"dont know",926,NA,"TRUE",1735,1
"2647","Inclusion","112","HM09","neg","neutral","Attitude","pleasant",2420,10,24,"dont know",1640,NA,"TRUE",8240,1
"2648","Inclusion","112","HM10","neg","neg","Attitude","unpleasant",2133,-39,-4,"dont know",918,NA,"TRUE",6274,1
"2649","Inclusion","112","HM13","pos","neutral","Attitude","pleasant",5960,0,15,"dont know",1636,NA,"FALSE",10675,1
"2650","Inclusion","112","HM14","neg","neutral","Memory","unpleasant",2079,-8,-18,"dont know",1126,NA,"FALSE",2786,1
"2651","Inclusion","112","HM16","pos","neutral","Memory","pleasant",5343,-8,66,"pleasant",661,"TRUE","TRUE",5928,1
"2652","Inclusion","112","HM19","pos","neutral","Memory","pleasant",2452,5,83,"pleasant",806,"TRUE","FALSE",6791,1
"2653","Inclusion","112","HM20","pos","neutral","Memory","pleasant",1652,10,74,"pleasant",1099,"TRUE","FALSE",2604,1
"2654","Inclusion","112","HM22","neg","neg","Attitude","unpleasant",1850,-62,-67,"dont know",1021,NA,"TRUE",7034,1
"2655","Inclusion","112","HM23","neg","neutral","Attitude","unpleasant",4485,0,-10,"dont know",1149,NA,"TRUE",5149,1
"2656","Inclusion","112","HM26","neg","neutral","Attitude","unpleasant",5535,0,-4,"dont know",1034,NA,"FALSE",4112,1
"2657","Inclusion","112","HM30","neg","neutral","Attitude","unpleasant",3057,-4,-3,"dont know",1429,NA,"TRUE",7783,1
"2658","Inclusion","112","HM33","neg","neutral","Memory","unpleasant",5003,-8,-62,"unpleasant",1007,"TRUE","TRUE",1871,1
"2659","Inclusion","112","HM34","pos","neutral","Attitude","pleasant",3362,0,2,"unpleasant",1470,"FALSE","TRUE",7949,1
"2660","Inclusion","112","HM37","neg","neutral","Memory","unpleasant",1776,0,-34,"unpleasant",796,"TRUE","FALSE",3159,1
"2661","Inclusion","112","HM40","neg","neutral","Attitude","unpleasant",2089,10,-19,"dont know",1022,NA,"FALSE",766,1
"2662","Inclusion","112","HM45","neg","neg","Attitude","unpleasant",1936,-98,-52,"dont know",572,NA,"FALSE",2644,1
"2663","Inclusion","112","HM50","neg","neg","Attitude","unpleasant",1638,-68,-60,"dont know",1404,NA,"TRUE",4604,1
"2664","Inclusion","112","HM53","pos","pos","Attitude","pleasant",2642,75,62,"dont know",650,NA,"TRUE",1692,1
"2665","Inclusion","112","HM57","pos","neutral","Attitude","pleasant",1924,7,22,"dont know",1172,NA,"FALSE",5202,1
"2666","Inclusion","112","HW03","pos","pos","Attitude","pleasant",11832,75,61,"dont know",529,NA,"TRUE",4041,1
"2667","Inclusion","112","HW10","neg","neutral","Attitude","unpleasant",5895,10,6,"dont know",1385,NA,"FALSE",5235,1
"2668","Inclusion","112","HW11","pos","pos","Attitude","pleasant",2592,81,63,"dont know",1120,NA,"FALSE",4985,1
"2669","Inclusion","112","HW15","pos","pos","Attitude","pleasant",995,88,62,"dont know",527,NA,"FALSE",2803,1
"2670","Inclusion","112","HW19","neg","neutral","Memory","unpleasant",1707,9,-47,"unpleasant",1081,"TRUE","TRUE",10801,1
"2671","Inclusion","112","HW24","pos","neutral","Memory","pleasant",2111,4,25,"pleasant",1570,"TRUE","TRUE",4824,1
"2672","Inclusion","112","HW27","pos","neutral","Attitude","pleasant",2484,9,30,"dont know",825,NA,"TRUE",17229,1
"2673","Inclusion","112","HW32","pos","pos","Attitude","pleasant",1028,75,65,"dont know",761,NA,"TRUE",2731,1
"2674","Inclusion","112","HW35","neg","neg","Attitude","unpleasant",2627,-78,-69,"dont know",672,NA,"FALSE",3025,1
"2675","Inclusion","112","HW47","neg","neutral","Memory","unpleasant",2423,-8,-16,"unpleasant",863,"TRUE","FALSE",3283,1
"2676","Inclusion","112","HW51","neg","neutral","Attitude","unpleasant",1816,9,2,"unpleasant",1284,"TRUE","FALSE",7277,1
"2677","Inclusion","112","HW54","pos","pos","Attitude","pleasant",2790,83,61,"dont know",556,NA,"FALSE",5859,1
"2678","Inclusion","112","HW56","pos","neutral","Memory","pleasant",954,4,41,"pleasant",4457,"TRUE","TRUE",3318,1
"2679","Inclusion","112","HW57","pos","pos","Attitude","pleasant",1674,80,62,"dont know",543,NA,"TRUE",4685,1
"2680","Inclusion","112","HW59","neg","neg","Attitude","unpleasant",3532,-67,-31,"dont know",556,NA,"FALSE",5155,1
"2761","Inclusion","115","HM02","neg","neutral","Attitude","unpleasant",2837,-16,-18,"dont know",687,NA,"FALSE",5929,1
"2762","Inclusion","115","HM06","neg","neg","Attitude","unpleasant",1445,-62,-26,"dont know",637,NA,"TRUE",5924,1
"2763","Inclusion","115","HM07","neg","neutral","Memory","unpleasant",2203,-12,-12,"dont know",1713,NA,"FALSE",2769,1
"2764","Inclusion","115","HM10","neg","neg","Attitude","unpleasant",1487,-58,-36,"dont know",2499,NA,"FALSE",11556,1
"2765","Inclusion","115","HM13","neg","neutral","Memory","unpleasant",2013,6,-38,"dont know",1133,NA,"TRUE",4856,1
"2766","Inclusion","115","HM16","pos","neutral","Memory","pleasant",2231,16,11,"dont know",4847,NA,"FALSE",9488,1
"2767","Inclusion","115","HM19","neg","neutral","Memory","unpleasant",1397,-16,-52,"unpleasant",1062,"TRUE","TRUE",15738,1
"2768","Inclusion","115","HM23","neg","neg","Attitude","unpleasant",8188,-58,-36,"dont know",494,NA,"TRUE",2163,1
"2769","Inclusion","115","HM24","pos","neutral","Attitude","unpleasant",2163,17,-18,"dont know",1499,NA,"TRUE",4945,1
"2770","Inclusion","115","HM29","pos","neutral","Attitude","pleasant",10271,-13,34,"dont know",738,NA,"TRUE",7407,1
"2771","Inclusion","115","HM32","pos","neutral","Attitude","pleasant",2800,13,30,"dont know",1200,NA,"FALSE",2360,1
"2772","Inclusion","115","HM39","neg","neutral","Attitude","unpleasant",4542,9,-19,"dont know",978,NA,"TRUE",2858,1
"2773","Inclusion","115","HM42","pos","pos","Attitude","pleasant",3650,71,56,"dont know",1580,NA,"TRUE",5530,1
"2774","Inclusion","115","HM47","neg","neg","Attitude","pleasant",1588,-56,-33,"dont know",806,NA,"TRUE",7383,1
"2775","Inclusion","115","HM48","pos","pos","Attitude","pleasant",3025,78,42,"dont know",2037,NA,"FALSE",3111,1
"2776","Inclusion","115","HM50","neg","neutral","Memory","unpleasant",1976,15,23,"unpleasant",1472,"TRUE","TRUE",4831,1
"2777","Inclusion","115","HM55","neg","neutral","Attitude","unpleasant",4074,-18,-16,"dont know",934,NA,"FALSE",2939,1
"2778","Inclusion","115","HM57","pos","neutral","Attitude","pleasant",5991,13,18,"pleasant",2155,"TRUE","TRUE",7994,1
"2779","Inclusion","115","HM58","pos","neutral","Memory","unpleasant",2265,11,26,"dont know",732,NA,"FALSE",11252,1
"2780","Inclusion","115","HM59","pos","pos","Attitude","pleasant",1501,86,74,"dont know",1128,NA,"FALSE",5493,1
"2781","Inclusion","115","HM60","neg","neg","Attitude","unpleasant",2284,-53,-20,"dont know",1585,NA,"FALSE",5657,1
"2782","Inclusion","115","HW02","pos","pos","Attitude","pleasant",2521,84,65,"dont know",980,NA,"FALSE",13299,1
"2783","Inclusion","115","HW03","pos","pos","Attitude","pleasant",2808,72,63,"dont know",1037,NA,"FALSE",8566,1
"2784","Inclusion","115","HW06","neg","neutral","Memory","unpleasant",1940,16,43,"unpleasant",1212,"TRUE","FALSE",11004,1
"2785","Inclusion","115","HW07","pos","pos","Attitude","pleasant",2467,73,52,"dont know",924,NA,"FALSE",5044,1
"2786","Inclusion","115","HW09","pos","neutral","Memory","pleasant",2958,-9,21,"pleasant",974,"TRUE","TRUE",4672,1
"2787","Inclusion","115","HW11","pos","neutral","Memory","pleasant",1494,-16,49,"pleasant",1139,"TRUE","TRUE",8885,1
"2788","Inclusion","115","HW16","pos","neutral","Memory","pleasant",1631,17,44,"pleasant",980,"TRUE","TRUE",8977,1
"2789","Inclusion","115","HW17","neg","neutral","Attitude","pleasant",3520,-15,35,"dont know",1056,NA,"TRUE",2511,1
"2790","Inclusion","115","HW18","pos","pos","Attitude","pleasant",2233,77,44,"dont know",550,NA,"TRUE",6862,1
"2791","Inclusion","115","HW24","pos","neutral","Memory","pleasant",3035,-9,35,"pleasant",3217,"TRUE","FALSE",6690,1
"2792","Inclusion","115","HW28","pos","neutral","Memory","pleasant",1767,-13,70,"pleasant",1111,"TRUE","TRUE",6989,1
"2793","Inclusion","115","HW33","neg","neutral","Attitude","unpleasant",9993,-16,-20,"dont know",1396,NA,"TRUE",6951,1
"2794","Inclusion","115","HW35","neg","neg","Attitude","unpleasant",2341,-50,-31,"dont know",749,NA,"FALSE",4669,1
"2795","Inclusion","115","HW36","pos","pos","Attitude","pleasant",3555,80,76,"dont know",1128,NA,"TRUE",14805,1
"2796","Inclusion","115","HW38","neg","neutral","Attitude","unpleasant",3467,-16,-11,"dont know",681,NA,"FALSE",5164,1
"2797","Inclusion","115","HW49","pos","neutral","Memory","pleasant",1115,-12,53,"pleasant",805,"TRUE","TRUE",3652,1
"2798","Inclusion","115","HW50","neg","neg","Attitude","unpleasant",1541,-50,-59,"dont know",3066,NA,"FALSE",7366,1
"2799","Inclusion","115","HW55","neg","neutral","Memory","unpleasant",2020,-14,-13,"unpleasant",2952,"TRUE","TRUE",4153,1
"2800","Inclusion","115","HW59","neg","neg","Attitude","unpleasant",1672,-58,-66,"dont know",581,NA,"FALSE",3626,1
"2801","Inclusion","116","HM02","neg","neutral","Memory","pleasant",7130,-13,-44,"dont know",1405,NA,"TRUE",2751,0.875
"2802","Inclusion","116","HM05","pos","pos","Attitude","pleasant",1434,69,44,"dont know",3307,NA,"FALSE",6317,0.875
"2803","Inclusion","116","HM07","neg","neg","Attitude","unpleasant",4539,-54,-45,"unpleasant",1194,"TRUE","FALSE",3478,0.875
"2804","Inclusion","116","HM08","neg","neutral","Memory","unpleasant",714,12,11,"unpleasant",2464,"TRUE","FALSE",7798,0.875
"2805","Inclusion","116","HM11","pos","neutral","Memory","unpleasant",5644,0,-24,"unpleasant",1761,"FALSE","TRUE",12465,0.875
"2806","Inclusion","116","HM12","neg","neutral","Memory","pleasant",3207,11,24,"pleasant",2410,"FALSE","TRUE",8977,0.875
"2807","Inclusion","116","HM13","pos","neutral","Memory","pleasant",1227,-3,39,"pleasant",1398,"TRUE","TRUE",6702,0.875
"2808","Inclusion","116","HM14","neg","neg","Attitude","unpleasant",15859,-51,-59,"dont know",1959,NA,"FALSE",3403,0.875
"2809","Inclusion","116","HM17","neg","neutral","Memory","unpleasant",2505,0,26,"unpleasant",3751,"TRUE","FALSE",8832,0.875
"2810","Inclusion","116","HM18","neg","neg","Attitude","unpleasant",1633,-76,-55,"dont know",1148,NA,"TRUE",2866,0.875
"2811","Inclusion","116","HM20","neg","neg","Attitude","unpleasant",1705,-62,-22,"unpleasant",6164,"TRUE","TRUE",4470,0.875
"2812","Inclusion","116","HM22","pos","neutral","Attitude","unpleasant",1432,-10,-57,"dont know",5246,NA,"FALSE",13862,0.875
"2813","Inclusion","116","HM27","pos","pos","Attitude","pleasant",1212,56,37,"dont know",1302,NA,"FALSE",6037,0.875
"2814","Inclusion","116","HM28","neg","neutral","Memory","unpleasant",2921,13,-57,"unpleasant",1181,"TRUE","FALSE",7280,0.875
"2815","Inclusion","116","HM32","pos","neutral","Attitude","pleasant",1878,12,-20,"dont know",1113,NA,"TRUE",6693,0.875
"2816","Inclusion","116","HM33","pos","neutral","Memory","pleasant",1140,13,48,"pleasant",854,"TRUE","TRUE",19839,0.875
"2817","Inclusion","116","HM35","neg","neg","Attitude","unpleasant",2331,-50,-30,"dont know",2089,NA,"TRUE",8275,0.875
"2818","Inclusion","116","HM39","pos","neutral","Memory","pleasant",2791,9,33,"pleasant",1133,"TRUE","FALSE",7302,0.875
"2819","Inclusion","116","HM40","neg","neutral","Attitude","unpleasant",4430,13,-33,"dont know",4981,NA,"FALSE",5831,0.875
"2820","Inclusion","116","HM43","neg","neutral","Memory","unpleasant",5581,14,21,"dont know",1199,NA,"TRUE",14410,0.875
"2821","Inclusion","116","HM45","neg","neg","Attitude","unpleasant",1770,-72,-33,"unpleasant",1604,"TRUE","TRUE",13252,0.875
"2822","Inclusion","116","HM46","neg","neutral","Memory","pleasant",1432,-7,28,"unpleasant",4043,"TRUE","FALSE",14064,0.875
"2823","Inclusion","116","HM50","pos","neutral","Memory","pleasant",1354,12,36,"pleasant",976,"TRUE","FALSE",8649,0.875
"2824","Inclusion","116","HM59","pos","neutral","Attitude","pleasant",6194,-10,28,"dont know",6105,NA,"FALSE",8770,0.875
"2825","Inclusion","116","HW01","pos","pos","Attitude","pleasant",11430,68,52,"dont know",2195,NA,"TRUE",394,0.875
"2826","Inclusion","116","HW02","pos","pos","Attitude","pleasant",6810,54,29,"dont know",2919,NA,"TRUE",9455,0.875
"2827","Inclusion","116","HW15","pos","pos","Attitude","pleasant",3214,71,71,"dont know",1666,NA,"FALSE",3624,0.875
"2828","Inclusion","116","HW21","pos","pos","Attitude","pleasant",562,67,-32,"dont know",1132,NA,"TRUE",4421,0.875
"2829","Inclusion","116","HW22","neg","neutral","Memory","unpleasant",1408,0,-23,"unpleasant",1020,"TRUE","FALSE",18222,0.875
"2830","Inclusion","116","HW25","pos","pos","Attitude","pleasant",3569,54,16,"dont know",1625,NA,"TRUE",5682,0.875
"2831","Inclusion","116","HW37","pos","neutral","Attitude","pleasant",5093,0,-34,"dont know",1164,NA,"FALSE",7310,0.875
"2832","Inclusion","116","HW38","neg","neutral","Memory","unpleasant",4498,10,19,"unpleasant",1011,"TRUE","TRUE",13930,0.875
"2833","Inclusion","116","HW41","pos","pos","Attitude","pleasant",4431,60,30,"dont know",2779,NA,"TRUE",7660,0.875
